FSAFIL1,FSAFIL2,REL1,REL2,AGE1,AGE2,SEX1,SEX2,RACETH1,RACETH2,CTZN1,CTZN2,YRSED1,EMPRG1,EMPRG2,EMPSTA1,EMPSTA2,EMPSTB1,EMPSTB2,WAGES1,WAGES2,WAGES3,WAGES4,WAGES5,SLFEMP1,SLFEMP2,OTHERN1,OTHERN2,SOCSEC1,SOCSEC2,SOCSEC3,SOCSEC4,SOCSEC5,SOCSEC6,SOCSEC7,VET1,VET2,SSI1,SSI2,SSI3,SSI4,UNEMP1,WCOMP1,OTHGOV1,CONT1,GA1,OTHUN1,OTHUN2,TANF1,TANF2,TANF3,CSUPRT1,CSUPRT2,CSUPRT3,CSUPRT4,CSUPRT5,CSUPRT6,AMOUNT1,WRKREG1,WRKREG2,ABWDST1,ABWDST2,DPCOST1,REGIONCD,STATE,YRMONTH,STATUS,AMTERR,RAWHSIZE,RCNTACTN,ACTNTYPE,CERTHHSZ,CASE,CERTMTH,RAWBEN,EXPEDSER,AUTHREP,FSMEDEXP,FSDEPDED,RAWNET,HOMEDED,SUA1,SUA2,FSCSEXP,RENT,SHELDED,ALLADJ,AMTADJ,REP_SYS,CAT_ELIG,HHLDNO,FSUN1,FSUN2,DIS1,DIS2,CTPRHH,FSCSDED,RAWGROSS,RAWERND,FSMEDDED,UTIL,FSNDISCA,FSNDIS,LASTCERT,BENFIX,FSUSIZE,BENMAX,MINIMUM_BEN,RAWLQRES,FSNKID,FSERNDED,FSSLTDED,FSSTDDED,FSTOTDED,HOMELESS_DED,FSNELDER,FSNK5T17,FSNK0T4,FSNGMOM,NONCIT_HEAD,COMPOSITION,ERN_INC_DED_PCT,FSSLTEXP,SHELCAP,REGION,NETSCRN,GROSSCRN,FSOTHERN,FSSLFEMP,FSWAGES,FSCSUPRT,FSTANF,FSCONT,FSOTHGOV,FSOTHUN,FSSOCSEC,FSGA,FSUNEMP,FSVET,FSWCOMP,FSSSI,TANF_IND,FSEARN,FSUNEARN,FSGRINC,TPOV,WRK_POOR,FSNETINC,FSBEN,FSMINBEN,SSI_CAP,FSSTDDE2,FSERNDE2,FSDEPDE2,FSMEDDE2,FSSLTDE2,FSTOTDE2,PURE_PA,NDISCA1,ASSLIM,FSASTEST,FSGRTEST,FSNETEST,HWGT,FYWGT,WORK1,FSNONCIT,FSDIS,FSELDER,FSKID
1.0,1.0,1.0,4.0,53.0,17.0,2.0,1.0,7.0,7.0,1.0,1.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,1.0,0.0,2.0,20170104.0,2.0,2.0,1.0,12.0,195.0,3.0,2.0,0.0,0.0,540.0,1.0,3.0,1.0,0.0,204.0,173.0,1.0,0.0,6.0,1.0,33780.0,1.0,1.0,0.0,0.0,2.0,0.0,870.0,0.0,0.0,325.0,0.0,0.0,4.0,195.0,2.0,357.0,16.0,0.0,1.0,0.0,173.0,157.0,330.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.1999999284744262,529.0,517.0,4.0,1335.0,1736.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,870.0,65.0,0.0,540.0,195.0,0.0,0.0,236.0,0.0,0.0,0.0,173.0,330.0,0.0,0.0,2250.0,1.0,1.0,1.0,2573.8847072271874,214.49039226893228,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,2.0,47.0,49.0,2.0,1.0,17.0,17.0,1.0,3.0,13.0,0.0,0.0,8.0,8.0,4.0,4.0,1644.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,3.0,21.0,5.0,20161222.0,2.0,5.0,1.0,12.0,728.0,3.0,2.0,0.0,772.0,71.0,1.0,3.0,1.0,0.0,580.0,517.0,1.0,0.0,6.0,1.0,33781.0,1.0,1.0,0.0,0.0,5.0,0.0,1946.0,389.0,0.0,325.0,0.0,0.0,4.0,749.0,5.0,771.0,16.0,0.0,3.0,389.0,517.0,197.0,1875.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.1999999284744262,905.0,517.0,4.0,2370.0,3081.0,0.0,0.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,0.0,1946.0,82.0,1.0,71.0,749.0,0.0,0.0,201.0,489.0,1064.0,0.0,517.0,1875.0,0.0,2.0,2250.0,1.0,1.0,1.0,2036.1898508944307,169.68248757453588,1.0,1.0,0.0,0.0,1.0
1.0,1.5233265720081135,1.0,3.4523326572008113,36.0,22.614604462474645,1.0,1.3793103448275863,17.0,8.486815415821502,1.0,1.5101626016260163,13.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201705.0,2.0,51.0,1.0,20150715.0,2.0,1.0,1.0,24.0,194.0,3.0,2.0,0.0,0.0,167.0,1.0,1.0,1.0,0.0,700.0,411.0,1.0,0.0,6.0,1.0,33782.0,1.0,0.9614604462474645,1.0,0.02636916835699797,1.0,0.0,735.0,0.0,0.0,0.0,0.0,1.0,22.0,143.0,1.0,194.0,16.0,0.0,0.0,0.0,411.0,157.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,700.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,74.0,0.0,167.0,143.0,0.0,0.0,235.0,0.0,0.0,0.0,411.0,568.0,1.0,2.0,3250.0,1.0,1.0,1.0,2709.509428371684,225.792452364307,0.0,0.0,1.0,0.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,29.0,22.614604462474645,1.0,1.3793103448275863,17.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,2.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.997946611909651,2.0,1.051334702258727,0.0,5.0,35.0,201705.0,1.0,0.0,1.0,20161006.0,1.0,1.0,1.0,12.0,194.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33783.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,194.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2250.0,1.0,1.0,1.0,2692.7459727234277,224.39549772695227,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,7.0,50.0,52.0,2.0,1.0,3.0,3.0,1.0,1.0,13.0,0.0,0.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,144.0,1204.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,5.0,35.0,201705.0,2.0,31.0,5.0,20170110.0,2.0,5.0,1.0,12.0,467.0,3.0,2.0,0.0,0.0,1114.0,1.0,4.0,1.0,0.0,483.0,167.0,1.0,0.0,6.0,1.0,33784.0,1.0,1.0,0.0,0.0,5.0,0.0,1848.0,370.0,0.0,325.0,3.0,0.0,4.0,436.0,5.0,771.0,16.0,0.0,0.0,369.0,167.0,197.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,808.0,517.0,4.0,2370.0,3081.0,500.0,1204.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.0,0.0,1848.0,78.0,1.0,1115.0,436.0,0.0,0.0,295.0,536.0,0.0,0.0,167.0,733.0,0.0,0.0,2250.0,1.0,1.0,1.0,2139.071451304788,178.25595427539898,1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,4.0,24.0,4.0,2.0,2.0,17.0,2.0,1.0,1.0,13.0,0.0,0.0,8.0,1.0,4.0,1.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,3.0,31.0,3.0,20160926.0,1.0,3.0,1.0,12.0,282.0,3.0,2.0,0.0,67.0,660.0,1.0,4.0,1.0,0.0,435.0,287.0,1.0,0.0,6.0,1.0,33785.0,1.0,1.0,0.0,0.0,3.0,0.0,1464.0,293.0,0.0,325.0,0.0,0.0,7.0,313.0,3.0,511.0,16.0,0.0,2.0,292.0,286.0,157.0,802.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.1999999284744262,760.0,517.0,4.0,1680.0,2184.0,0.0,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.0,1464.0,87.0,1.0,662.0,312.0,0.0,0.0,235.0,438.0,100.0,0.0,286.0,802.0,0.0,2.0,2250.0,1.0,1.0,1.0,2416.8947976700474,201.40789980583727,1.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,2.0,33.0,35.0,2.0,1.0,7.0,7.0,1.0,3.0,13.0,0.0,0.0,2.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,313.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,2.0,313.0,5.0,20160607.0,2.0,5.0,1.0,12.0,681.0,3.0,2.0,0.0,0.0,1341.0,1.0,4.0,1.0,0.0,800.0,303.0,1.0,0.0,6.0,1.0,33786.0,1.0,1.0,0.0,0.0,5.0,0.0,2169.0,328.0,0.0,325.0,0.0,0.0,11.0,368.0,5.0,771.0,16.0,0.0,3.0,328.0,303.0,197.0,828.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.1999999284744262,1125.0,517.0,4.0,2370.0,3081.0,0.0,1641.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,528.0,2169.0,92.0,1.0,1341.0,368.0,0.0,0.0,295.0,492.0,0.0,0.0,303.0,828.0,0.0,2.0,2250.0,1.0,1.0,1.0,2161.422725626481,180.11856046887343,0.0,1.0,0.0,0.0,1.0
1.0,19.0,1.0,3.0,42.0,71.0,2.0,1.0,17.0,17.0,1.0,1.0,11.623486682808716,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201705.0,1.0,0.0,2.0,20150430.0,2.0,1.0,1.0,26.0,130.0,3.0,2.0,0.0,0.0,212.0,1.0,4.0,1.0,0.0,330.0,366.0,1.0,0.0,6.0,1.0,33787.0,1.0,0.0,1.0,0.0,2.0,0.0,735.0,0.0,0.0,325.0,0.0,1.0,24.0,130.0,1.0,194.0,16.0,0.0,0.0,0.0,366.0,157.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,655.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,74.0,0.0,212.0,130.0,0.0,0.0,235.0,0.0,0.0,0.0,366.0,523.0,1.0,2.0,3250.0,1.0,1.0,1.0,2713.7824661860336,226.14853884883613,0.0,0.0,1.0,0.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,75.0,22.614604462474645,2.0,1.3793103448275863,7.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201705.0,3.0,1.0,1.0,20160429.0,2.0,1.0,1.0,24.0,61.0,3.0,2.0,0.0,0.0,438.0,1.0,4.0,1.0,0.0,137.0,162.0,1.0,0.0,6.0,1.0,33788.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,757.0,0.0,0.0,325.0,0.0,0.0,12.0,62.0,1.0,194.0,16.0,0.0,0.0,0.0,162.0,157.0,319.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,462.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,757.0,76.0,0.0,438.0,62.0,0.0,0.0,235.0,0.0,0.0,0.0,162.0,319.0,0.0,0.0,3250.0,1.0,1.0,1.0,2736.1337402346585,228.01114501955487,0.0,0.0,0.0,1.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,74.0,22.614604462474645,1.0,1.3793103448275863,3.0,8.486815415821502,1.0,1.5101626016260163,11.623486682808716,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201705.0,1.0,0.0,1.0,20170210.0,1.0,1.0,1.0,24.0,16.0,3.0,2.0,0.0,0.0,598.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33789.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,755.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,194.0,16.0,0.0,0.0,0.0,0.0,157.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,0.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,755.0,755.0,76.0,0.0,598.0,16.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,3250.0,1.0,1.0,1.0,2751.2537199736757,229.2711433311396,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,4.0,38.0,15.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,2.0,34.0,4.0,20161018.0,1.0,4.0,1.0,12.0,649.0,1.0,2.0,0.0,0.0,111.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,33790.0,1.0,1.0,0.0,0.0,4.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,6.0,615.0,4.0,649.0,16.0,0.0,3.0,0.0,0.0,168.0,168.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.1999999284744262,0.0,517.0,4.0,2025.0,2633.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0,14.0,0.0,112.0,615.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,168.0,0.0,2.0,2250.0,1.0,1.0,1.0,2198.767579075576,183.23063158963132,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,2.0,54.0,57.0,2.0,1.0,13.0,2.0,1.0,1.0,12.0,0.0,0.0,8.0,1.0,2.0,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,5.0,35.0,201705.0,2.0,37.0,2.0,20161027.0,2.0,2.0,1.0,12.0,357.0,3.0,2.0,0.0,0.0,122.0,1.0,4.0,1.0,0.0,0.0,176.0,1.0,0.0,6.0,1.0,33791.0,1.0,1.0,0.0,0.0,2.0,0.0,545.0,90.0,0.0,325.0,0.0,0.0,6.0,320.0,2.0,357.0,16.0,0.0,0.0,90.0,176.0,157.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,325.0,517.0,4.0,1335.0,1736.0,0.0,0.0,450.0,25.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,95.0,545.0,41.0,1.0,122.0,320.0,0.0,0.0,235.0,135.0,0.0,0.0,176.0,423.0,0.0,0.0,2250.0,1.0,1.0,1.0,2532.797806207066,211.06648385058884,1.0,0.0,0.0,0.0,0.0
1.0,1.5233265720081135,1.0,3.4523326572008113,39.0,22.614604462474645,2.0,1.3793103448275863,2.0,8.486815415821502,1.0,1.5101626016260163,12.0,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201705.0,2.0,3.0,1.0,20170206.0,2.0,1.0,1.0,24.0,109.0,3.0,2.0,0.0,0.0,292.0,1.0,4.0,1.0,0.0,250.0,286.0,1.0,0.0,6.0,1.0,33792.0,1.0,0.9614604462474645,1.0,0.02636916835699797,1.0,0.0,735.0,0.0,0.0,325.0,0.0,1.0,3.0,106.0,1.0,194.0,16.0,0.0,0.0,0.0,286.0,157.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,575.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,74.0,0.0,292.0,106.0,0.0,0.0,235.0,0.0,0.0,0.0,286.0,443.0,1.0,2.0,3250.0,1.0,1.0,1.0,2721.671151007623,226.80592925063524,0.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,4.0,34.0,6.0,2.0,1.0,3.0,3.0,1.0,1.0,12.0,0.0,0.0,8.0,1.0,4.0,1.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,2.0,68.0,3.0,20170215.0,2.0,3.0,1.0,12.0,241.0,3.0,2.0,0.0,0.0,1124.0,1.0,3.0,1.0,0.0,780.0,362.0,1.0,0.0,6.0,1.0,33793.0,1.0,1.0,0.0,0.0,3.0,0.0,2016.0,373.0,0.0,325.0,0.0,0.0,3.0,173.0,3.0,511.0,16.0,0.0,2.0,373.0,362.0,157.0,892.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.1999999284744262,1105.0,517.0,4.0,1680.0,2184.0,0.0,0.0,1866.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.0,150.0,2016.0,120.0,1.0,1124.0,173.0,0.0,0.0,235.0,559.0,0.0,0.0,362.0,892.0,0.0,2.0,2250.0,1.0,1.0,1.0,2462.5834317606746,205.21528598005625,1.0,0.0,0.0,0.0,1.0
1.0,1.5233265720081135,1.0,3.4523326572008113,62.0,22.614604462474645,1.0,1.3793103448275863,7.0,8.486815415821502,1.0,1.5101626016260163,11.623486682808716,0.0,0.11498973305954825,1.0,2.1724845995893225,1.0,1.4558521560574949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.997946611909651,1.0,1.051334702258727,0.0,5.0,35.0,201705.0,1.0,0.0,1.0,20151214.0,1.0,1.0,1.0,24.0,194.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,15.0,296.0,1.0,0.0,3.0,1.0,33795.0,1.0,0.9614604462474645,0.0,0.02636916835699797,1.0,0.0,245.0,0.0,0.0,325.0,0.0,0.0,17.0,194.0,1.0,194.0,16.0,0.0,0.0,0.0,296.0,157.0,453.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1999999284744262,340.0,517.0,4.0,990.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,25.0,0.0,0.0,194.0,0.0,0.0,27.0,0.0,0.0,0.0,88.0,245.0,1.0,0.0,3250.0,1.0,1.0,1.0,2692.7459727234277,224.39549772695227,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,4.0,39.0,17.0,2.0,2.0,7.0,7.0,1.0,1.0,12.0,0.0,0.0,8.0,1.0,4.0,1.0,1421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,35.0,201705.0,1.0,0.0,8.0,20161107.0,2.0,7.0,1.0,12.0,616.0,3.0,2.0,0.0,0.0,1351.0,1.0,4.0,1.0,0.0,300.0,0.0,1.0,0.0,6.0,1.0,33796.0,1.0,1.0,0.0,0.0,8.0,0.0,1861.0,284.0,0.0,325.0,0.0,0.0,6.0,616.0,7.0,1022.0,16.0,0.0,6.0,284.0,0.0,226.0,510.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,0.1999999284744262,625.0,517.0,4.0,3061.0,3980.0,0.0,0.0,1421.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0,441.0,1862.0,61.0,1.0,1352.0,616.0,0.0,0.0,226.0,284.0,0.0,0.0,0.0,510.0,0.0,2.0,2250.0,1.0,1.0,1.0,1842.8411732676232,153.57009777230192,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,4.0,48.0,17.0,2.0,1.0,2.0,2.0,9.0,1.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,2.0,2.0,1.0,1.0,0.2698924731182796,5.0,35.0,201705.0,2.0,227.0,3.0,20160523.0,2.0,2.0,1.0,12.0,357.0,3.0,2.0,0.0,0.0,755.0,1.0,1.0,1.0,0.0,550.0,115.0,1.0,0.0,6.0,1.0,33798.0,0.0,2.0,0.0,0.0,3.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,11.0,130.0,2.0,357.0,16.0,0.0,2.0,0.0,115.0,157.0,272.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.1999999284744262,550.0,517.0,4.0,1335.0,1736.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1027.0,1027.0,77.0,0.0,755.0,130.0,0.0,0.0,235.0,0.0,0.0,0.0,115.0,272.0,1.0,1.103448275862069,2250.0,1.0,1.0,1.0,2595.2498959779814,216.2708246648318,0.28663793103448276,0.0,0.0,0.0,1.0
